user,day_diff,version
7d1d05a9-7fbd-4c8c-8fbd-878628909804,0,1.6.0
7d1dc0e49db09e68c9ca3292386f520c,0,1.6.0
7d1dc0e49db09e68c9ca3292386f520c,3,1.6.0
7d1dc0e49db09e68c9ca3292386f520c,4,1.6.0
7d1dc0e49db09e68c9ca3292386f520c,7,1.6.0
7d1f83d9-3914-4730-a8a1-0c9120998fc4,0,1.5.2
7d21ab4b-1964-48c2-9b2b-9390481a8d66,0,1.5.2
7d21ab4b-1964-48c2-9b2b-9390481a8d66,1,1.5.2
7d2254c0-f20b-4b1b-ae70-abeea70aa034,0,1.5.2
7d246de3b3c496ff364d2493c24ec07b,0,1.6.0
7d27bc8b-df9d-497e-9156-d770392a198d,0,1.6.0
7d27bc8b-df9d-497e-9156-d770392a198d,1,1.6.0
7d27bc8b-df9d-497e-9156-d770392a198d,2,1.6.0
7d2b5637-a0d4-4d4f-97e0-75ec20e03a5b,0,1.6.0
7d2b5637-a0d4-4d4f-97e0-75ec20e03a5b,1,1.6.0
7d2d2edb-70c6-4ec6-91a6-6fdb37c7707b,0,1.6.0
7d30efbe-89f6-4a91-a90b-b4ad1652ab85,0,1.5.2
7d30efbe-89f6-4a91-a90b-b4ad1652ab85,1,1.5.2
7d30efbe-89f6-4a91-a90b-b4ad1652ab85,2,1.5.2
7d30efbe-89f6-4a91-a90b-b4ad1652ab85,3,1.5.2
7d3d466f-894f-40a8-8b20-c11fba522173,0,1.6.0
7d3d466f-894f-40a8-8b20-c11fba522173,1,1.6.0
7d3d466f-894f-40a8-8b20-c11fba522173,2,1.6.0
7d3d466f-894f-40a8-8b20-c11fba522173,3,1.6.0
7d546cc7-af39-4568-a8e9-2391fa65f510,0,1.5.2
7d546cc7-af39-4568-a8e9-2391fa65f510,1,1.5.2
7d5b4bd6-7ad6-424f-8af4-129d1aee1640,0,1.6.0
7d615f91-4988-4197-b410-37f639c6ff1b,0,1.5.2
7d615f91-4988-4197-b410-37f639c6ff1b,1,1.5.2
7d615f91-4988-4197-b410-37f639c6ff1b,2,1.5.2
7d615f91-4988-4197-b410-37f639c6ff1b,4,1.5.2
7d65bd81-78f2-4005-b000-50b95da45b37,0,1.5.2
7d771df7-c3ca-411e-8b11-4084c979e982,0,1.5.2
7d771df7-c3ca-411e-8b11-4084c979e982,1,1.5.2
7d771df7-c3ca-411e-8b11-4084c979e982,2,1.5.2
7d7725e9-6f35-4c95-aecd-1e14269959bd,0,1.6.0
7d7725e9-6f35-4c95-aecd-1e14269959bd,1,1.6.0
7d8201ef-d0d7-4e16-af40-59582b5d97d3,0,1.6.0
7d874852-0f8f-424c-b548-8c03db73ec31,0,1.5.2
7d8ac629-ab6d-4f2f-973e-8a4d26240ccb,0,1.5.2
7d8d367a-ff53-4e03-a1aa-58d88bfd7c7a,0,1.5.2
7d8d367a-ff53-4e03-a1aa-58d88bfd7c7a,1,1.5.2
7d8e12e8-fde0-4549-bc96-8dd5c7359b15,0,1.6.0
7d912626-21bc-49bb-b808-9e521ab2b6d9,0,1.6.0
7d912626-21bc-49bb-b808-9e521ab2b6d9,1,1.6.0
7d912626-21bc-49bb-b808-9e521ab2b6d9,2,1.6.0
7d912626-21bc-49bb-b808-9e521ab2b6d9,3,1.6.0
7d912626-21bc-49bb-b808-9e521ab2b6d9,4,1.6.0
7d912626-21bc-49bb-b808-9e521ab2b6d9,5,1.6.0
7d912626-21bc-49bb-b808-9e521ab2b6d9,6,1.6.0
7d912626-21bc-49bb-b808-9e521ab2b6d9,7,1.6.0
7d98f90f-167f-463e-b5ce-82e8b45f3968,0,1.5.2
7d98f90f-167f-463e-b5ce-82e8b45f3968,1,1.5.2
7d9c4c11-6b0a-4e0b-b5f1-72f2517ac087,0,1.5.2
7d9da22d-6287-424a-af07-9363cb1cf8a3,0,1.5.2
7d9da22d-6287-424a-af07-9363cb1cf8a3,2,1.5.2
7da3b801-ba7c-495f-9e3c-7addec881962,0,1.5.2
7da912bc-d5ca-4b27-ae42-8953711fd5d3,0,1.5.2
7daae4e2-62bd-4b67-8a60-a4819a768bad,0,1.5.2
7daae4e2-62bd-4b67-8a60-a4819a768bad,1,1.5.2
7dac670e-dfef-4618-aa20-707d66bd9bfb,0,1.6.0
7daf0750-96b1-4441-b5fc-73f7f99fa379,0,1.5.2
7db24994-90c8-4ef8-a645-cd1a542f2348,0,1.5.2
7db7f302-b8ea-4690-ac75-dcdddb043933,0,1.6.0
7db944ba-ca15-473a-9071-419914dea5be,0,1.5.2
7db944ba-ca15-473a-9071-419914dea5be,1,1.5.2
7db944ba-ca15-473a-9071-419914dea5be,2,1.5.2
7db944ba-ca15-473a-9071-419914dea5be,5,1.5.2
7dc419b3-0c9e-4f87-9936-bd50b7a05a87,0,1.6.0
7dc419b3-0c9e-4f87-9936-bd50b7a05a87,1,1.6.0
7dc419b3-0c9e-4f87-9936-bd50b7a05a87,4,1.6.0
7dc7867a-9f33-4f67-9cca-b6d3f443d3a1,0,1.6.0
7dc7867a-9f33-4f67-9cca-b6d3f443d3a1,1,1.6.0
7dd13e07-e238-4f15-8960-0f960596da9b,0,1.5.2
7dd13e07-e238-4f15-8960-0f960596da9b,1,1.5.2
7dd13e07-e238-4f15-8960-0f960596da9b,4,1.5.2
7dd16c70-0bc2-4420-b442-bcb9524ada46,0,1.6.0
7dd16c70-0bc2-4420-b442-bcb9524ada46,1,1.6.0
7dd21029-fa22-47e0-a49d-a7238167f3b5,0,1.5.2
7ddd77aa-143a-4e8f-b60f-b72ebad73c3f,0,1.5.2
7ddd77aa-143a-4e8f-b60f-b72ebad73c3f,1,1.5.2
7ddd77aa-143a-4e8f-b60f-b72ebad73c3f,5,1.5.2
7ddd77aa-143a-4e8f-b60f-b72ebad73c3f,7,1.5.2
7dddc0f7-9aff-4986-b835-7012e450a0a8,0,1.5.2
7dde72a8-de5b-4d31-82f3-79ed864fbe2a,0,1.5.2
7de5c6ad-03a3-43aa-88b2-315b899510d4,0,1.5.2
7de5c6ad-03a3-43aa-88b2-315b899510d4,1,1.5.2
7de5c6ad-03a3-43aa-88b2-315b899510d4,2,1.5.2
7de88bd34434e852ec9b254f9381e17c,0,1.6.0
7de88bd34434e852ec9b254f9381e17c,2,1.6.0
7de95aae3f4f6cf76b7deb26180d34d5,0,1.6.0
7de95aae3f4f6cf76b7deb26180d34d5,1,1.6.0
7de95aae3f4f6cf76b7deb26180d34d5,6,1.6.0
7de96e2c-5a69-4cab-a364-6457f56005b0,0,1.5.2
7deb2094-e01c-4842-a756-d1d0efb36b0c,0,1.6.0
7debb29b-df21-4891-9022-926558b58fc1,0,1.6.0
7dec0b9d-ab46-41bf-922a-c79d092bb1e7,0,1.5.2
7dedd1b8-be1d-4397-83bb-29d9d755d98b,0,1.5.2
7df1a752-b87a-4013-a6db-0bc66fd33ab5,0,1.6.0
7df868c0-a481-4a22-998a-a7b4deaf0f90,0,1.6.0
7df868c0-a481-4a22-998a-a7b4deaf0f90,1,1.6.0
7dfb2696-6a9f-48b5-bbbe-267250ebcb73,0,1.5.2
7dfb2696-6a9f-48b5-bbbe-267250ebcb73,5,1.5.2
7dfb4690-303b-4ea1-81a2-c861ce781aff,0,1.5.2
7dfb4690-303b-4ea1-81a2-c861ce781aff,1,1.5.2
7dfb4690-303b-4ea1-81a2-c861ce781aff,2,1.5.2
7e01f654-d1d1-4098-8020-eb5eb4e04eb9,0,1.6.0
7e01f654-d1d1-4098-8020-eb5eb4e04eb9,2,1.6.0
7e01f654-d1d1-4098-8020-eb5eb4e04eb9,5,1.6.0
7e11eb3c-1c01-4fb6-8d19-9a9b7ea64e11,0,1.6.0
7e11eb3c-1c01-4fb6-8d19-9a9b7ea64e11,1,1.6.0
7e15c420cfb2ad458b84d69b6b3a57bf,0,1.6.0
7e1fd5b966e3aa33aebeff02bf232721,0,1.5.2
7e1fd5b966e3aa33aebeff02bf232721,1,1.5.2
7e1fd5b966e3aa33aebeff02bf232721,2,1.5.2
7e1fd5b966e3aa33aebeff02bf232721,3,1.5.2
7e1fd5b966e3aa33aebeff02bf232721,6,1.5.2
7e23a68c-9782-4104-8712-74add9caa0b4,0,1.6.0
7e23a68c-9782-4104-8712-74add9caa0b4,6,1.6.0
7e2b9035-bb75-4f2c-9c95-7228759882fb,0,1.5.2
7e38861a-80ae-44b9-a29f-02550a59e548,0,1.5.2
7e3918bf-8bf6-4989-8ff4-31f2105a9408,0,1.6.0
7e3be5af-35ca-497f-b878-2881d76afdc1,0,1.6.0
7e46d8f9-8680-4525-abd0-cef521fad257,0,1.5.2
7e47bc30-3c51-45e4-b7d2-aaaf022a48f7,0,1.6.0
7e47bc30-3c51-45e4-b7d2-aaaf022a48f7,1,1.6.0
7e4c849a-3dd6-4010-b168-efdc6b2fb845,0,1.6.0
7e4d2716-8b84-4305-b5c5-9f4f222c0b4f,0,1.5.2
7e4eca43740da1932cba4ece34d38a2c,0,1.5.2
7e4eca43740da1932cba4ece34d38a2c,1,1.5.2
7e4eca43740da1932cba4ece34d38a2c,2,1.5.2
7e4eca43740da1932cba4ece34d38a2c,3,1.5.2
7e4f1875-7c19-478e-b9ec-7c518965c9cc,0,1.5.2
7e4f1875-7c19-478e-b9ec-7c518965c9cc,3,1.5.2
7e5246ed-3d85-4f7f-8a48-6981518a4a00,0,1.6.0
7e5c651e-012b-44bd-8bd5-0666ed22c625,0,1.6.0
7e62ddf3-66c6-4c0b-90a6-d023be084dca,0,1.6.0
7e65cf68d824c678c5be14c586016d1e,0,1.6.0
7e65cf68d824c678c5be14c586016d1e,1,1.6.0
7e65cf68d824c678c5be14c586016d1e,2,1.6.0
7e65cf68d824c678c5be14c586016d1e,3,1.6.0
7e6a56ba-afcc-4e09-ae4d-0dcfc0a12f9b,0,1.6.0
7e6cbd2d-0517-494e-926b-c48251eb442c,0,1.6.0
7e7045d1-4e90-4f39-b29a-1d95b47aa8c0,0,1.5.2
7e7045d1-4e90-4f39-b29a-1d95b47aa8c0,1,1.5.2
7e754a37-5dcb-4bd1-a0ab-ab18618bf332,0,1.6.0
7e772d49-3f82-484c-8806-71d1d073c5b4,0,1.5.2
7e7e4835-e1d4-4927-88f9-7c7e6e9335ed,0,1.6.0
7e81fbb3-a12a-4dd3-b475-de57879b2f03,0,1.5.2
7e81fbb3-a12a-4dd3-b475-de57879b2f03,1,1.5.2
7e81fbb3-a12a-4dd3-b475-de57879b2f03,4,1.5.2
7e81fbb3-a12a-4dd3-b475-de57879b2f03,6,1.5.2
7e81fbb3-a12a-4dd3-b475-de57879b2f03,7,1.5.2
7e82d9311649264d0432676d50b111ff,0,1.6.0
7e86ff9f-c6b1-45e3-82dd-fc391cc9b293,0,1.5.2
7e86ff9f-c6b1-45e3-82dd-fc391cc9b293,4,1.5.2
7e86ff9f-c6b1-45e3-82dd-fc391cc9b293,5,1.5.2
7e86ff9f-c6b1-45e3-82dd-fc391cc9b293,6,1.5.2
7e89258c-3382-4379-b4ad-954f99c0660c,0,1.5.2
7e89258c-3382-4379-b4ad-954f99c0660c,1,1.5.2
7e89258c-3382-4379-b4ad-954f99c0660c,2,1.5.2
7e89258c-3382-4379-b4ad-954f99c0660c,6,1.5.2
7e8c6736-f1a1-442a-a429-006a2d3657ab,0,1.5.2
7e8dc742-260d-43d3-a77e-c50a41b2f0f6,0,1.6.0
7ea1f5eb-d1d0-4990-b53c-b55b21f86480,0,1.6.0
7ea6fcf8-d3d5-487d-83e6-fedce981e09c,0,1.5.2
7eab5d28-f972-47a8-b647-cc24c0789d87,0,1.5.2
7eb3e35f-8055-463b-806c-31348e8c2598,0,1.6.0
7eb6d76b-124a-4e24-ac4a-a89564850dde,0,1.6.0
7eb6d76b-124a-4e24-ac4a-a89564850dde,1,1.6.0
7eb9ad67-aa30-44bd-854b-345a18f26197,0,1.5.2
7ec035d67df0f40f721fa35258d1a6ca,0,1.5.2
7ecafa2c-abb4-4cfe-adc4-4e18a3d7c206,0,1.5.2
7ed1ab76-79c9-4057-adb6-97f134300b19,0,1.5.2
7ed87081-5f75-43b2-9dfe-353994bf0bff,0,1.6.0
7ed87081-5f75-43b2-9dfe-353994bf0bff,1,1.6.0
7ed87081-5f75-43b2-9dfe-353994bf0bff,2,1.6.0
7ed87081-5f75-43b2-9dfe-353994bf0bff,3,1.6.0
7ed87081-5f75-43b2-9dfe-353994bf0bff,4,1.6.0
7ed87081-5f75-43b2-9dfe-353994bf0bff,5,1.6.0
7ed87081-5f75-43b2-9dfe-353994bf0bff,6,1.6.0
7ed87081-5f75-43b2-9dfe-353994bf0bff,7,1.6.0
7ee946a4-bf12-440d-b40b-fd80798edb05,0,1.6.0
7ee965a8-78dd-422d-bc4e-97590dfb3862,0,1.6.0
7ee965a8-78dd-422d-bc4e-97590dfb3862,1,1.6.0
7ee965a8-78dd-422d-bc4e-97590dfb3862,2,1.6.0
7ee965a8-78dd-422d-bc4e-97590dfb3862,3,1.6.0
7ee965a8-78dd-422d-bc4e-97590dfb3862,4,1.6.0
7eed3d42-5b12-4675-a407-816a7e2c3c3c,0,1.6.0
7eed3d42-5b12-4675-a407-816a7e2c3c3c,1,1.6.0
7eeed60d-f7cf-4909-8192-a7e138ccd6d6,0,1.6.0
7eeed60d-f7cf-4909-8192-a7e138ccd6d6,1,1.6.0
7eeed60d-f7cf-4909-8192-a7e138ccd6d6,2,1.6.0
7eeed60d-f7cf-4909-8192-a7e138ccd6d6,3,1.6.0
7eeed60d-f7cf-4909-8192-a7e138ccd6d6,4,1.6.0
7eeed60d-f7cf-4909-8192-a7e138ccd6d6,5,1.6.0
7eeee253-f04a-4604-b340-b465499e0869,0,1.6.0
7ef44f23-febe-425e-b8eb-007cfc849296,0,1.6.0
7ef44f23-febe-425e-b8eb-007cfc849296,6,1.6.0
7efbc722-35f5-488b-9c80-023feb8bffa3,0,1.6.0
7efbc722-35f5-488b-9c80-023feb8bffa3,1,1.6.0
7efd23a2-33c1-41dc-9a43-b6973abaefdf,0,1.5.2
7f071299-a064-4ccc-a7ab-64178f2bfa40,0,1.5.2
7f098bb0-4326-4ea6-a9f8-d71424d1ceb4,0,1.5.2
7f098bb0-4326-4ea6-a9f8-d71424d1ceb4,1,1.5.2
7f107fb1-77f2-4740-a824-e9beac315a84,0,1.6.0
7f13d3c1-54a6-46a7-abcb-262ce69ba106,0,1.5.2
7f13d3c1-54a6-46a7-abcb-262ce69ba106,2,1.5.2
7f13d3c1-54a6-46a7-abcb-262ce69ba106,6,1.5.2
7f1bd83b-c25b-4f4d-92b4-706b48dc5ed0,0,1.5.2
7f1ce7ca-0291-40e7-b473-c2b12eed6221,0,1.5.2
7f1ec20205d797178bbd8af5988e8db8,0,1.5.2
7f1ec20205d797178bbd8af5988e8db8,1,1.5.2
7f1ec20205d797178bbd8af5988e8db8,2,1.5.2
7f1ec20205d797178bbd8af5988e8db8,6,1.5.2
7f1fa775-df00-42c7-9426-e92c0a93b113,0,1.5.2
7f1fa775-df00-42c7-9426-e92c0a93b113,2,1.5.2
7f20d814-8f78-47e2-b2c2-1c05c628985d,0,1.5.2
7f20d814-8f78-47e2-b2c2-1c05c628985d,1,1.5.2
7f20ee35-5dd5-453d-b3ec-565c9fb98845,0,1.6.0
7f25e892-0b64-4763-b3ce-c209cf99f57b,0,1.6.0
7f25e892-0b64-4763-b3ce-c209cf99f57b,1,1.6.0
7f25e892-0b64-4763-b3ce-c209cf99f57b,2,1.6.0
7f25e892-0b64-4763-b3ce-c209cf99f57b,3,1.6.0
7f260da0-f154-468d-8211-df7088713327,0,1.5.2
7f2694ce-fc78-473b-a74a-7a426ac3871f,0,1.6.0
7f2694ce-fc78-473b-a74a-7a426ac3871f,1,1.6.0
7f2694ce-fc78-473b-a74a-7a426ac3871f,2,1.6.0
7f2694ce-fc78-473b-a74a-7a426ac3871f,3,1.6.0
7f2694ce-fc78-473b-a74a-7a426ac3871f,4,1.6.0
7f2694ce-fc78-473b-a74a-7a426ac3871f,5,1.6.0
7f2694ce-fc78-473b-a74a-7a426ac3871f,6,1.6.0
7f2694ce-fc78-473b-a74a-7a426ac3871f,7,1.6.0
7f2c72614401fc50bbabe055d8a5292b,0,1.6.0
7f337abb-6b7a-49a9-8312-915eeb31a8ea,0,1.6.0
7f347ba134c987c2f702939af5211a59,0,1.5.2
7f347ba134c987c2f702939af5211a59,1,1.5.2
7f347ba134c987c2f702939af5211a59,2,1.5.2
7f43b64d-13d2-42f1-b95b-e846167d9f3e,0,1.5.2
7f43b64d-13d2-42f1-b95b-e846167d9f3e,1,1.5.2
7f43b64d-13d2-42f1-b95b-e846167d9f3e,2,1.5.2
7f43b64d-13d2-42f1-b95b-e846167d9f3e,3,1.5.2
7f47bcf92e1504976ed8e5843b58cde5,0,1.6.0
7f4a1859-efb1-4cf8-a60d-119f881ce871,0,1.6.0
7f4c0b92-ed91-4fde-bad5-330eccafc947,0,1.6.0
7f551e64-df98-4da0-becb-c752463a5cc3,0,1.6.0
7f551e64-df98-4da0-becb-c752463a5cc3,1,1.6.0
7f551e64-df98-4da0-becb-c752463a5cc3,2,1.6.0
7f551e64-df98-4da0-becb-c752463a5cc3,3,1.6.0
7f580481b0cd5e0a51b90566222e0aba,0,1.6.0
7f580481b0cd5e0a51b90566222e0aba,1,1.6.0
7f580481b0cd5e0a51b90566222e0aba,2,1.6.0
7f656be7-e302-404e-8f44-2827f88339eb,0,1.5.2
7f656be7-e302-404e-8f44-2827f88339eb,2,1.5.2
7f67b01a-48a4-4680-b7a5-63deda6ead5c,0,1.6.0
7f6d0ae003dca29b3cedc4be84e12d5e,0,1.5.2
7f704632-5596-4e6c-b6e4-8dc50cc00eaa,0,1.6.0
7f704632-5596-4e6c-b6e4-8dc50cc00eaa,1,1.6.0
7f737bbd-6662-4bec-b239-393fb876eaed,0,1.5.2
7f7624e5-94ea-4362-bcad-7e1a62926e08,0,1.6.0
7f7624e5-94ea-4362-bcad-7e1a62926e08,1,1.6.0
7f7624e5-94ea-4362-bcad-7e1a62926e08,2,1.6.0
7f7624e5-94ea-4362-bcad-7e1a62926e08,3,1.6.0
7f7ed39ec32da2a4b51e6815219f33d9,0,1.5.2
7f8806e6-2e1f-4a31-815a-7c4d429ffe9c,0,1.6.0
7f8ba893-9da4-42ff-a469-bcdcca2f2865,0,1.5.2
7f902bfd-a863-4c8d-8bc5-52a1de8e8713,0,1.6.0
7fa041bd-bd16-41f0-b8d4-53a96869e8ae,0,1.5.2
7fa041bd-bd16-41f0-b8d4-53a96869e8ae,1,1.5.2
7fa041bd-bd16-41f0-b8d4-53a96869e8ae,2,1.5.2
7fa041bd-bd16-41f0-b8d4-53a96869e8ae,3,1.5.2
7faa1585-4026-4317-8ab6-5febd59cc04e,0,1.5.2
7fad4e70-04ec-4f8a-98a1-172b3446ab7a,0,1.6.0
7fad4e70-04ec-4f8a-98a1-172b3446ab7a,1,1.6.0
7fad4e70-04ec-4f8a-98a1-172b3446ab7a,2,1.6.0
7fad4e70-04ec-4f8a-98a1-172b3446ab7a,3,1.6.0
7fb07a0e-14af-46af-9263-765c8410cb30,0,1.6.0
7fb07a0e-14af-46af-9263-765c8410cb30,1,1.6.0
7fc14dd7-3138-48ae-b070-594e697dc5f3,0,1.6.0
7fc404f2-bfed-45ff-bb0a-f09ec97c87e3,0,1.6.0
7fc404f2-bfed-45ff-bb0a-f09ec97c87e3,1,1.6.0
7fc7509c2dfd878c3985a6bb69baa7ac,0,1.5.2
7fcb2e5e-6317-4b8f-8909-ee1edf59fc93,0,1.6.0
7fcb2e5e-6317-4b8f-8909-ee1edf59fc93,1,1.6.0
7fcc40f7240bffb323f38d8ad89bcdd7,0,1.6.0
7fd39b18-3f49-4f11-b9ae-61b6813a63fd,0,1.5.2
7fd55e5c5da45847d686bfd38a6205a4,0,1.6.0
7fd951f1-0716-46af-8d73-860b514b395c,0,1.6.0
7fdbd0c53f55debcbecff0f912701fc0,0,1.6.0
7fddf83a-af7c-499c-841b-23c0ae439362,0,1.6.0
7fddf83a-af7c-499c-841b-23c0ae439362,5,1.6.0
7fe63156-8671-4860-8197-ffca111771b6,0,1.5.2
7fe63156-8671-4860-8197-ffca111771b6,1,1.5.2
7fe99e52-987a-46cd-bcc7-3b6dd04a5219,0,1.6.0
7febb3758a9b5ad1edb77a1bf4b668ab,0,1.5.2
7febb3758a9b5ad1edb77a1bf4b668ab,1,1.5.2
7ff34063-caa4-454a-b781-b6ffcfc1e7f3,0,1.5.2
7ff34063-caa4-454a-b781-b6ffcfc1e7f3,1,1.5.2
7ff34063-caa4-454a-b781-b6ffcfc1e7f3,2,1.5.2
7ff34063-caa4-454a-b781-b6ffcfc1e7f3,3,1.5.2
7ff34063-caa4-454a-b781-b6ffcfc1e7f3,6,1.5.2
7ff34063-caa4-454a-b781-b6ffcfc1e7f3,7,1.5.2
7ff57074c32bc1222aa1dca77bc76143,0,1.5.2
7ffe265d-f59c-4f8b-884e-ff86e438d2ef,0,1.6.0
7ffe265d-f59c-4f8b-884e-ff86e438d2ef,2,1.6.0
80059f9d-75ca-450b-95ac-7741263e7549,0,1.5.2
8005a2af-6f90-486d-84c4-215e71db7599,0,1.6.0
8005a2af-6f90-486d-84c4-215e71db7599,1,1.6.0
8005a2af-6f90-486d-84c4-215e71db7599,4,1.6.0
800bbcd03e617749c425c5b2499c110d,0,1.6.0
800bbcd03e617749c425c5b2499c110d,2,1.6.0
800bbcd03e617749c425c5b2499c110d,5,1.6.0
80137a2188ac121eef7f6f3c420863ed,0,1.5.2
80137a2188ac121eef7f6f3c420863ed,2,1.5.2
8016b356-1d69-40de-ae51-f28fa1ed5e7c,0,1.6.0
8016b356-1d69-40de-ae51-f28fa1ed5e7c,1,1.6.0
8016b356-1d69-40de-ae51-f28fa1ed5e7c,2,1.6.0
801e61ce-5224-4ba1-825f-dd29218d7fc8,0,1.5.2
8026d5f3-3596-4538-b87e-1e1ec2bdb84c,0,1.5.2
8026d5f3-3596-4538-b87e-1e1ec2bdb84c,1,1.5.2
802707b0-ebbd-4bab-9adb-3f8fabd40232,0,1.5.2
802df85c69816c4e12d1a8bf3633cf62,0,1.5.2
802df85c69816c4e12d1a8bf3633cf62,1,1.5.2
803b2542-b722-4a56-8649-074cefd488c7,0,1.6.0
803dad1b-dd48-47a4-a039-61e5e237cdb2,0,1.5.2
803dad1b-dd48-47a4-a039-61e5e237cdb2,7,1.5.2
8041ef75-3c36-4459-9e16-ad98584bcd48,0,1.6.0
80423348-e011-42a7-bd0e-a1406f2db608,0,1.5.2
804cd8a2-2fdc-461d-9291-c75ee952f94d,0,1.6.0
805208b8-3a4e-4311-a910-9c366bab2da5,0,1.6.0
80594f0f-6bec-4411-be52-9f3857646a15,0,1.5.2
8061be93-e940-4ca5-945b-14c948172b56,0,1.6.0
8065c1ef-0e95-4409-9f44-c113c0ed0770,0,1.6.0
806cb233-aa22-40e5-af57-3c09748bb857,0,1.5.2
80752e0a-e591-40bd-83d2-76fe1b1e8196,0,1.5.2
80752e0a-e591-40bd-83d2-76fe1b1e8196,1,1.5.2
80780b55-35af-4f3b-a4ec-526874b9d330,0,1.5.2
808f3f19-7c0f-4275-afce-1f36958d9cdf,0,1.6.0
80930555b3f85c7101e51df5a0dfee3b,0,1.6.0
80930555b3f85c7101e51df5a0dfee3b,4,1.6.0
809891f0-e56d-4921-832e-f801b64fc875,0,1.5.2
809db286-6150-4282-aaf2-5e4d8a574404,0,1.6.0
80a2c712-6a9a-4be4-8957-53e64554d976,0,1.5.2
80a2c712-6a9a-4be4-8957-53e64554d976,1,1.5.2
80a2c712-6a9a-4be4-8957-53e64554d976,4,1.5.2
80a826a2-e81a-4f3c-bf2c-2488cc0c9bd2,0,1.6.0
80a826a2-e81a-4f3c-bf2c-2488cc0c9bd2,2,1.6.0
80ae22f3-363c-4b03-afbc-3d580498fa16,0,1.5.2
80c37ee6-3e84-48bd-8b24-937342e6c267,0,1.5.2
80c50dfe-8b93-48a7-8fb2-fb2b4ea0857e,0,1.6.0
80c50dfe-8b93-48a7-8fb2-fb2b4ea0857e,1,1.6.0
80c7ba6e-01aa-4897-a07f-44e6edf11e0e,0,1.5.2
80c7bf8b-c3de-42b0-ace7-dfe33f1bac75,0,1.5.2
80c7bf8b-c3de-42b0-ace7-dfe33f1bac75,2,1.5.2
80d31143-5b7e-466d-a6f2-df70d4622212,0,1.5.2
80d31143-5b7e-466d-a6f2-df70d4622212,3,1.5.2
80db2359-6f37-408c-897f-6c34f1db956d,0,1.6.0
80dcd4c2-4c9a-4f0f-b960-40102c6df55f,0,1.5.2
80dcd4c2-4c9a-4f0f-b960-40102c6df55f,1,1.5.2
80e18b01-c800-47ce-a9e5-a47cbde1a638,0,1.5.2
80e2e436-c767-4470-9c89-57eb457a360c,0,1.5.2
80e8fe50-9083-4651-8cb0-6f1f0f7e32c3,0,1.5.2
80eddd0f-f354-4395-87a2-4d7d92e40b92,0,1.5.2
80eddd0f-f354-4395-87a2-4d7d92e40b92,1,1.5.2
80f63ae4-8987-4e23-b125-215ba3ee42fd,0,1.5.2
80f74e12-a95e-467b-b14c-f30cc1c03f44,0,1.5.2
80f7eb82-d8d9-4d76-bc85-a0e079e7db19,0,1.6.0
80f82441-1901-448c-8705-0180a0e23c7f,0,1.6.0
81070eed-5cb8-47d5-9c29-e1150f2e3b8d,0,1.6.0
810ea7d0f9e1e99b25f476f6adf6e781,0,1.6.0
81101b3d-b620-42ff-89d3-ee24fa6b71b9,0,1.5.2
812a6405-abde-4454-831b-f25f83cb327b,0,1.6.0
812a6405-abde-4454-831b-f25f83cb327b,1,1.6.0
81308f8c-2523-4062-983b-f63c6e8d3646,0,1.6.0
8130f989-51bc-4cb3-b9af-bc742ff116da,0,1.6.0
8130f989-51bc-4cb3-b9af-bc742ff116da,1,1.6.0
8130f989-51bc-4cb3-b9af-bc742ff116da,2,1.6.0
8130f989-51bc-4cb3-b9af-bc742ff116da,3,1.6.0
8130f989-51bc-4cb3-b9af-bc742ff116da,4,1.6.0
8130f989-51bc-4cb3-b9af-bc742ff116da,5,1.6.0
8130f989-51bc-4cb3-b9af-bc742ff116da,6,1.6.0
8130f989-51bc-4cb3-b9af-bc742ff116da,7,1.6.0
8131699c-8ee7-4f8e-a9b9-6ad0e0c3227a,0,1.6.0
8131699c-8ee7-4f8e-a9b9-6ad0e0c3227a,1,1.6.0
8131699c-8ee7-4f8e-a9b9-6ad0e0c3227a,2,1.6.0
8131699c-8ee7-4f8e-a9b9-6ad0e0c3227a,3,1.6.0
8131699c-8ee7-4f8e-a9b9-6ad0e0c3227a,4,1.6.0
8133068f-13a1-4570-9d24-c3ded7fdeac4,0,1.6.0
813a686ca5bd6f9a27248a0a157a3b60,0,1.6.0
8143dede-8573-4811-a0de-c58c0c120ad0,0,1.6.0
8143dede-8573-4811-a0de-c58c0c120ad0,1,1.6.0
8143dede-8573-4811-a0de-c58c0c120ad0,2,1.6.0
814502ab-4a53-4ce5-89bc-faceed90255c,0,1.6.0
81461bbc-c4e3-4a88-8a7d-2e7c5030e7d5,0,1.6.0
81517e77-e529-4157-885b-5174b329af25,0,1.5.2
81517e77-e529-4157-885b-5174b329af25,1,1.5.2
8151ce8e-9fcf-4cfc-902f-f220036a8309,0,1.6.0
81522d0d-68ef-4b6e-930b-8cf069f38a3e,0,1.5.2
81560d2b-0d1f-4be5-8391-d326a1e6fbb0,0,1.6.0
81560d2b-0d1f-4be5-8391-d326a1e6fbb0,2,1.6.0
8159e8bf-e701-4231-b7b4-7680bdbf3669,0,1.5.2
815d7374-a4ab-44a0-ac75-8278ea5ae8b8,0,1.6.0
816237f028f0a533ef0ee96267e55cc2,0,1.5.2
816237f028f0a533ef0ee96267e55cc2,1,1.5.2
816a5fa8-73be-4aad-bd91-027c0710fee4,0,1.5.2
